date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:08:34	431/431	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Jun%202025%2019:08:33%20GMT	https://ecommerceportal.dhl.com/track/javax.faces.resource/fonts/fontawesome-webfont.eot?	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/javax.faces.resource/fonts/fontawesome-webfontd41d.eot	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/font-awesome.min.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:35	431/431	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Jun%202025%2019:08:35%20GMT	https://ecommerceportal.dhl.com/track/javax.faces.resource/fonts/fontawesome-webfont.woff?v=4.2.0	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/javax.faces.resource/fonts/fontawesome-webfont78ce.woff	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/font-awesome.min.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:36	431/431	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Jun%202025%2019:08:36%20GMT	https://ecommerceportal.dhl.com/track/javax.faces.resource/fonts/fontawesome-webfont.ttf?v=4.2.0	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/javax.faces.resource/fonts/fontawesome-webfont78ce.ttf	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/font-awesome.min.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:38	431/431	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Jun%202025%2019:08:38%20GMT	https://ecommerceportal.dhl.com/track/javax.faces.resource/fonts/fontawesome-webfont.svg?v=4.2.0	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/javax.faces.resource/fonts/fontawesome-webfont78ce.svg	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/font-awesome.min.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:41	38415/38415	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2013%20Jun%202025%2000:22:58%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/EOT/Delivery_W_Bd.eot?	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/EOT/Delivery_W_Bdd41d.eot	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/Loginscreen.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:41	33808/33808	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/WOFF2/Delivery_W_Bd.woff2	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/WOFF2/Delivery_W_Bd.woff2	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/Loginscreen.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:43	41328/41328	---M--	200	added ('OK')	application/font-woff	date:Fri,%2013%20Jun%202025%2000:22:58%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/WOFF/Delivery_W_Bd.woff	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/WOFF/Delivery_W_Bd.woff	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/Loginscreen.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:45	186572/186572	---MCZ	200	added ('OK')	application/x-font-ttf	date:Fri,%2013%20Jun%202025%2000:22:58%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/TTF/Delivery_Bd.ttf	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/TTF/Delivery_Bd.ttf	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/Loginscreen.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:45	615106/615106	---M-Z	200	added ('OK')	image/svg+xml	date:Wed,%2011%20Jun%202025%2008:34:53%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/SVG/Delivery_W_Bd.svg	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/SVG/Delivery_W_Bd.svg	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/Loginscreen.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:45	1391/1391	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/header-background.png	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/header-background.png	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/bootstrap-ext.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:46	2935/2935	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/icon_next.png	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/icon_next.png	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:46	285/285	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/icon_close.png	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/icon_close.png	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:47	431/431	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2016%20Jun%202025%2019:08:47%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/img/icon_next.png	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/img/icon_next.png	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:47	2967/2967	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/tick_mark.png	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/tick_mark.png	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:48	1682/1682	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/icon_info.png	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/icon_info.png	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:48	214/214	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/icon_plus.png	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/icon_plus.png	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:48	2823/2823	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/add_button.png	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/img/ui-0.2/add_button.png	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:50	33756/33756	---M--	200	added ('OK')	application/font-woff2	date:Fri,%2021%20Feb%202025%2000:37:04%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/WOFF2/Delivery_W_CdLt.woff2	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/WOFF2/Delivery_W_CdLt.woff2	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal-0.4.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:50	38657/38657	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2013%20Jun%202025%2000:22:58%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/EOT/Delivery_W_CdLt.eot?	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/EOT/Delivery_W_CdLtd41d.eot	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal-0.4.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:51	41352/41352	---M--	200	added ('OK')	application/font-woff	date:Fri,%2013%20Jun%202025%2000:22:58%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/WOFF/Delivery_W_CdLt.woff	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/WOFF/Delivery_W_CdLt.woff	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal-0.4.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:52	187236/187236	---MCZ	200	added ('OK')	application/x-font-ttf	date:Fri,%2013%20Jun%202025%2000:22:58%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/TTF/Delivery_CdLt.ttf	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/TTF/Delivery_CdLt.ttf	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal-0.4.css.xhtml?ln=ui-template-0.4&version=9.2.0)
12:08:54	614551/614551	---M-Z	200	added ('OK')	image/svg+xml	date:Mon,%2016%20Jun%202025%2008:59:56%20GMT	https://ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/SVG/Delivery_W_CdLt.svg	C:/Users/HP/Documents/File/WEBSITE/LHD01/ecommerceportal.dhl.com/track/resources/ui-template-0.4/Fonts-Delivery/SVG/Delivery_W_CdLt.svg	(from https://ecommerceportal.dhl.com/track/javax.faces.resource/css/portal-0.4.css.xhtml?ln=ui-template-0.4&version=9.2.0)
